Year,Value,Units,Series
2016,61.8,%,"Սեռական հարաբերությունների, հակաբեղմնավորիչների օգտագործման և վերարտադրողական առողջության պահպանման վերաբերյալ ինքնուրույն տեղեկացված որոշումներ կայացնող կանանց համամասնությունը"
2016,75.5,%,Սեռական հարաբերությունների վերաբերյալ ինքնուրույն տեղեկացված որոշումներ կայացնող կանանց համամասնությունը
2016,83.3,%,"Կանանց համամասնությունը, ովքեր ինքնուրույն տեղեկացված որոշումներ են կայացնում հակաբեղմնավորիչ միջոցների օգտագործման վերաբերյալ"
2016,96.0,%,Վերարտադրողական առողջության խնամքի վերաբերյալ ինքնուրույն տեղեկացված որոշումներ կայացնող կանանց համամասնությունը
