Year,Value,Units
2015,1283.4,մեկ մլն. բնակչի հաշվով
2016,1230.5,մեկ մլն. բնակչի հաշվով
2017,1204.3,մեկ մլն. բնակչի հաշվով
2018,1139.8,մեկ մլն. բնակչի հաշվով
2019,1134.9,մեկ մլն. բնակչի հաշվով
2020,1177.8,մեկ մլն. բնակչի հաշվով
2021,1257.8,մեկ մլն. բնակչի հաշվով
2022,1267.0,մեկ մլն. բնակչի հաշվով
2023,1263.0,մեկ մլն. բնակչի հաշվով
2024,1078.6,մեկ մլն. բնակչի հաշվով
