Year,Value,Units,Series
2016,91.1,%,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված նոր զարգացման միջամտությունների նախագծային նպատակների համամասնությունը՝ տվյալներ ըստ ստացողի
2018,100.0,%,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված նոր զարգացման միջամտությունների նախագծային նպատակների համամասնությունը՝ տվյալներ ըստ ստացողի
2016,39.2,%,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված արդյունքների ցուցանիշների համամասնությունը՝ տվյալներ ըստ ստացողի
2018,37.36111,%,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված արդյունքների ցուցանիշների համամասնությունը՝ տվյալներ ըստ ստացողի
2016,59.6,%,"Արդյունքների ցուցանիշների համամասնությունը, որոնք կմոնիթորինգի ենթարկվեն պետական աղբյուրների և մոնիթորինգի համակարգերի միջոցով՝ տվյալներ ըստ ստացողի"
2018,34.30555,%,"Արդյունքների ցուցանիշների համամասնությունը, որոնք կմոնիթորինգի ենթարկվեն պետական աղբյուրների և մոնիթորինգի համակարգերի միջոցով՝ տվյալներ ըստ ստացողի"
2016,63.3,%,Զարգացման համագործակցության տրամադրողների կողմից երկրի սեփականության ներքո գտնվող արդյունքների շրջանակների և պլանավորման գործիքների օգտագործման աստիճանը - տվյալներ ըստ ստացողի
2018,57.22222,%,Զարգացման համագործակցության տրամադրողների կողմից երկրի սեփականության ներքո գտնվող արդյունքների շրջանակների և պլանավորման գործիքների օգտագործման աստիճանը - տվյալներ ըստ ստացողի
