Year,Value,Units
2015,0.0,"1,000 բնակչի հաշվով"
2016,0.0,"1,000 բնակչի հաշվով"
2017,0.0,"1,000 բնակչի հաշվով"
2018,0.0,"1,000 բնակչի հաշվով"
2019,0.0,"1,000 բնակչի հաշվով"
2020,0.0,"1,000 բնակչի հաշվով"
2021,0.0,"1,000 բնակչի հաշվով"
2022,0.0,"1,000 բնակչի հաշվով"
2023,0.0,"1,000 բնակչի հաշվով"
