Year,Value,Units,Series
2015,156.9572,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2016,169.5493,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2017,156.4766,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2018,155.7375,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2019,97.298,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2020,73.7195,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2021,67.8244,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2022,38.3241,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
2023,155.3528,միլիոն 2023 թվականի ԱՄՆ դոլար,Տեխնիկական համագործակցության համար նախատեսված պաշտոնական զարգացման օգնության ընդհանուր գումարը (համախառն ծախսեր) (միլիոնավոր 2023 թվականի ԱՄՆ դոլար)
