Year,Series,Units,Value
2016,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված նոր զարգացման միջամտությունների նախագծային նպատակների համամասնությունը՝ տվյալներ ըստ ստացողի,%,91.1
2018,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված նոր զարգացման միջամտությունների նախագծային նպատակների համամասնությունը՝ տվյալներ ըստ ստացողի,%,100.0
2016,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված արդյունքների ցուցանիշների համամասնությունը՝ տվյալներ ըստ ստացողի,%,39.2
2018,Երկրի կողմից ղեկավարվող արդյունքների շրջանակներից վերցված արդյունքների ցուցանիշների համամասնությունը՝ տվյալներ ըստ ստացողի,%,37.36111
2016,"Արդյունքների ցուցանիշների համամասնությունը, որոնք կմոնիթորինգի ենթարկվեն պետական աղբյուրների և մոնիթորինգի համակարգերի միջոցով՝ տվյալներ ըստ ստացողի",%,59.6
2018,"Արդյունքների ցուցանիշների համամասնությունը, որոնք կմոնիթորինգի ենթարկվեն պետական աղբյուրների և մոնիթորինգի համակարգերի միջոցով՝ տվյալներ ըստ ստացողի",%,34.30555
2016,Զարգացման համագործակցության տրամադրողների կողմից երկրի սեփականության ներքո գտնվող արդյունքների շրջանակների և պլանավորման գործիքների օգտագործման աստիճանը - տվյալներ ըստ ստացողի,%,63.3
2018,Զարգացման համագործակցության տրամադրողների կողմից երկրի սեփականության ներքո գտնվող արդյունքների շրջանակների և պլանավորման գործիքների օգտագործման աստիճանը - տվյալներ ըստ ստացողի,%,57.22222
