Year,Series,Units,Value
2016,"Доля целей проекта в новых мероприятиях по развитию, разработанных на основе национальных рамок результатов — данные по получателям",%,91.1
2018,"Доля целей проекта в новых мероприятиях по развитию, разработанных на основе национальных рамок результатов — данные по получателям",%,100.0
2016,"Доля показателей результатов, полученных в рамках национальных программ оценки результатов — данные по получателям",%,39.2
2018,"Доля показателей результатов, полученных в рамках национальных программ оценки результатов — данные по получателям",%,37.36111
2016,"Доля показателей результатов, которые будут отслеживаться с использованием государственных источников и систем мониторинга — данные по получателям",%,59.6
2018,"Доля показателей результатов, которые будут отслеживаться с использованием государственных источников и систем мониторинга — данные по получателям",%,34.30555
2016,Степень использования страновыми системами оценки результатов и инструментами планирования поставщиками услуг в области сотрудничества в целях развития — данные по получателям,%,63.3
2018,Степень использования страновыми системами оценки результатов и инструментами планирования поставщиками услуг в области сотрудничества в целях развития — данные по получателям,%,57.22222
