Year,Value,Units,Series
2016,61.8,%,"Доля женщин, принимающих собственные осознанные решения относительно сексуальных отношений, использования контрацептивов и охраны репродуктивного здоровья"
2016,75.5,%,"Доля женщин, принимающих собственные осознанные решения относительно сексуальных отношений"
2016,83.3,%,"Доля женщин, принимающих собственные обоснованные решения относительно использования контрацептивов"
2016,96.0,%,"Доля женщин, принимающих собственные обоснованные решения в отношении репродуктивного здоровья"
