Year,Value,Units,Series
2016,91.1,%,"Доля целей проекта в новых мероприятиях по развитию, разработанных на основе национальных рамок результатов — данные по получателям"
2018,100.0,%,"Доля целей проекта в новых мероприятиях по развитию, разработанных на основе национальных рамок результатов — данные по получателям"
2016,39.2,%,"Доля показателей результатов, полученных в рамках национальных программ оценки результатов — данные по получателям"
2018,37.36111,%,"Доля показателей результатов, полученных в рамках национальных программ оценки результатов — данные по получателям"
2016,59.6,%,"Доля показателей результатов, которые будут отслеживаться с использованием государственных источников и систем мониторинга — данные по получателям"
2018,34.30555,%,"Доля показателей результатов, которые будут отслеживаться с использованием государственных источников и систем мониторинга — данные по получателям"
2016,63.3,%,Степень использования страновыми системами оценки результатов и инструментами планирования поставщиками услуг в области сотрудничества в целях развития — данные по получателям
2018,57.22222,%,Степень использования страновыми системами оценки результатов и инструментами планирования поставщиками услуг в области сотрудничества в целях развития — данные по получателям
